Index;ISBN 13;Author ID;Nº of pages;Publication date;Rating;Nº of ratings;Nº of reviews
6167;9,78019E+12;2361;288;18/10/2001;4,06;24;4
6168;9,78075E+12;2361;240;01/11/2005;4,14;518;45
6169;9,78047E+12;2362;424;14/12/1994;4,4;5;0
6170;9,7802E+12;2363;350;17/11/1983;5;1;0
6171;9,78039E+12;963;369;01/02/2006;3,85;789;51
6172;9,78014E+12;963;492;01/08/1996;3,85;331;32
6173;9,78006E+12;963;8;10/05/2005;3,85;53;11
6174;9,78076E+12;2364;80;25/04/2003;3,4;5;2
6175;9,78044E+12;1272;239;01/01/2006;3,93;3099;241
6176;9,78006E+12;2365;176;28/09/2004;3,87;432;44
6177;9,78081E+12;2366;208;08/09/2004;3,89;445;40
6178;9,78081E+12;2367;563;20/09/1982;4,04;22;2
6179;9,78075E+12;2368;238;01/02/2005;4,07;38;8
6180;9,7819E+12;2369;346;15/11/2005;3,82;12;0
6181;9,78031E+12;2370;248;07/03/2001;3,79;15191;838
6182;9,78097E+12;2158;296;28/06/2007;4,61;186;11
6183;9,78097E+12;2158;407;28/06/2006;4,51;461;29
6184;9,78096E+12;2158;432;23/06/2001;4,38;752;37
6185;9,7803E+12;2371;270;04/03/2002;3,5;26;1
6186;9,78079E+12;640;176;31/12/2000;3,58;18;2
6187;9,78081E+12;102;208;01/07/1959;3,68;479;57
6188;9,78069E+12;2372;14;01/04/2001;4,15;434;28
6189;9,78069E+12;2372;32;01/10/2003;3,53;154;26
6190;9,78035E+12;2142;280;28/11/2006;3,81;1045;26
6191;9,78035E+12;2142;256;31/05/2005;3,68;722;65
6192;9,78035E+12;2142;352;26/02/2002;3,87;1366;33
6193;9,78073E+12;2142;336;01/01/1998;3,4;2;0
6194;9,78038E+12;2373;144;09/03/1999;4,2;3208;306
6195;9,78074E+12;2374;16;01/04/2010;4,23;58;10
6196;9,78038E+12;2375;280;03/10/2006;3,86;7101;540
6197;9,78068E+12;2375;265;03/04/2001;4,01;13499;812
6198;9,78068E+12;2375;208;28/04/1998;3,76;10270;877
6199;9,78031E+12;2375;258;15/05/1997;3,56;828;46
6200;9,78014E+12;2375;272;01/03/2001;4,01;763;70
6201;9,78038E+12;2375;306;10/05/2005;3,91;7957;535
6202;9,7808E+12;2375;194;06/01/2006;3,98;11297;853
6203;9,78157E+12;2139;336;07/01/2003;3,74;2141;303
6204;9,78343E+12;2139;317;01/02/2001;4,09;38;1
6205;9,78079E+12;198;361;01/07/2003;4,12;424;20
6206;9,78193E+12;198;358;10/04/2007;4,12;35536;401
6207;9,78044E+12;2376;336;27/09/2005;3,54;170;11
6208;9,78074E+12;2376;224;01/12/2004;3,57;646;35
6209;9,7814E+12;2377;240;24/01/2006;4,02;543;50
6210;9,78158E+12;2378;289;09/09/2004;3,69;424;53
6211;9,78061E+12;2379;110;18/10/1994;3,63;35;5
6212;9,78079E+12;640;258;15/06/2002;4,35;14;2
6213;9,78014E+12;347;187;05/04/2007;3,92;2055;172
6214;9,78031E+12;2380;346;24/10/2006;3,25;3565;451
6215;9,78142E+12;138;96;17/10/2006;4,44;266;8
6216;9,78142E+12;138;192;16/01/2007;4,59;7655;129
6217;9,78013E+12;2381;2;26/07/2004;3,99;128;4
6218;9,78076E+12;2382;318;06/05/2005;3,84;285;27
6219;9,78047E+12;2383;343;24/02/2004;3,89;113;10
6220;9,78013E+12;2381;499;24/02/2006;3,88;159;8
6221;9,78047E+12;2384;277;05/03/2002;4,04;5247;234
6222;9,7805E+12;2385;256;28/06/2004;4,24;1598;46
6223;9,78045E+12;2386;330;01/08/1999;4;1747;192
6224;9,78032E+12;2386;497;14/09/1998;4;35634;1552
6225;9,78038E+12;2387;320;08/11/2005;4,33;1994;37
6226;9,7802E+12;2388;365;17/10/2002;4,11;1107;33
6227;9,78052E+12;2389;272;28/04/1992;4,12;249;44
6228;9,78186E+12;2390;296;26/04/2005;3,7;582;43
6229;9,78081E+12;2391;184;01/03/1998;4,02;39;6
6230;9,78045E+12;127;227;25/09/2006;4,02;1827;116
6231;9,78068E+12;2392;112;02/11/1998;4,19;95;13
6232;9,78044E+12;2393;140;01/06/1999;3,96;1132;181
6233;9,78076E+12;2394;56;21/03/2002;5;2;1
6234;9,78023E+12;2395;512;15/09/2006;4,2;416;30
6235;9,78084E+12;2395;123;01/01/1986;4,26;40;6
6236;9,78045E+12;2396;386;01/10/2006;3,86;7469;201
6237;9,78045E+12;2396;421;27/07/2004;3,81;25235;723
6238;9,78055E+12;2396;0;01/10/1992;3,89;18;0
6239;9,78044E+12;2396;352;01/10/1992;3,82;359;35
6240;9,78062E+12;1752;224;18/10/2000;4,14;8140;32
6241;9,78062E+12;2397;2264;02/11/2006;4,64;45;0
6242;9,78062E+12;3;313;17/04/2007;3,97;2681;225
6243;9,78035E+12;2398;528;29/11/2005;3,93;1130;42
6244;9,78062E+12;2397;1002;02/11/2006;4,51;40;2
6245;9,7804E+12;3;496;27/10/1992;4,01;2572;41
6246;9,78062E+12;1752;1262;02/11/2006;4,46;31;2
6247;9,78001E+12;3;178;02/09/2002;4,08;3242;162
6248;9,7809E+12;2113;256;01/12/2001;4,05;467;31
6249;9,78001E+12;3;116;02/09/2002;3,87;8775;413
6250;9,78001E+12;3;484;05/08/2002;4,25;51;3
6251;9,78026E+12;3;455;05/06/2002;3,97;97;10
6252;9,7814E+12;2399;264;19/11/2005;3,62;16;2
6253;9,78062E+12;2400;304;12/05/2005;4,02;2067;17
6254;9,78227E+12;3;217;20/11/2003;3,54;89;2
6255;9,78026E+12;3;289;15/09/1997;4,27;559;55
6256;9,78142E+12;2336;182;01/11/2006;4,14;863;33
6257;9,78157E+12;2336;304;07/05/2003;4,15;29058;309
6258;9,78142E+12;2336;208;08/08/2006;4,1;752;13
6259;9,78142E+12;2336;182;01/05/2006;4,08;782;13
6260;9,78159E+12;2336;184;04/02/2004;4,13;1392;39
6261;9,78159E+12;2336;208;21/09/2004;4,05;92;3
6262;9,78038E+12;2401;288;06/11/2001;3,77;1859;231
6263;9,78142E+12;2336;208;14/02/2006;4,36;257;11
6264;9,78142E+12;2336;240;13/12/2005;4,3;245;6
6265;9,78159E+12;2336;323;09/08/2005;4,27;250;3
6266;9,78159E+12;2336;208;02/06/2004;4,22;300;5
6267;9,78159E+12;2336;208;17/08/2004;4,19;291;4
6268;9,78159E+12;2336;232;07/06/2005;4,28;252;4
6269;9,78159E+12;2336;232;09/02/2005;4,19;272;4
6270;9,78157E+12;2336;192;05/11/1997;3,88;69;1
6271;9,78159E+12;810;134;02/06/2004;4,59;1956;38
6272;9,78159E+12;810;159;10/08/2004;4,62;1776;33
6273;9,78159E+12;810;151;30/06/2004;4,61;1904;28
6274;9,78159E+12;810;223;07/09/2004;4,61;1716;79
6275;9,78272E+12;810;144;12/06/2001;4,59;29;2
6276;9,78272E+12;810;144;20/02/2001;4,56;32;3
6277;9,7809E+12;2053;283;30/08/2005;3,81;416;34
6278;9,7814E+12;565;612;01/11/2006;4,65;15640;512
6279;9,78156E+12;565;233;01/12/1998;4,24;171841;3781
6280;9,7808E+12;2402;627;17/04/2002;4,29;3574;198
6281;9,78159E+12;2402;478;30/05/2002;4,24;155;5
6282;9,78184E+12;2402;654;05/03/2008;4,24;844;41
6283;9,78031E+12;2402;1082;21/03/1994;4,21;531;40
6284;9,78031E+12;2403;322;01/04/2005;3,85;24522;4032
6285;9,78084E+12;2404;394;01/06/2000;3,94;17;1
6286;9,78045E+12;735;406;05/12/2006;4,18;102;16
6287;9,78039E+12;735;1060;03/01/2006;4,47;222;12
6288;9,78039E+12;735;674;25/10/2004;4,01;97;10
6289;9,78039E+12;735;384;17/04/1979;4,35;2633;105
6290;9,78159E+12;735;400;01/07/2003;4,33;6988;173
6291;9,78031E+12;2405;1011;15/01/1997;4,25;1991;65
6292;9,78081E+12;2405;498;15/11/1991;3,88;49;6
6293;9,78081E+12;2405;608;15/01/1992;4,18;31;5
6294;9,78025E+12;2405;304;19/09/1990;4,12;2;0
6295;9,78014E+12;2406;320;02/05/2006;3,95;4560;85
6296;9,78014E+12;2406;304;01/06/2000;3,95;37;1
6297;9,78185E+12;2407;534;01/11/1991;4,48;293;9
6298;9,78085E+12;2408;96;29/03/2002;4,27;510;14
6299;9,78081E+12;2409;264;10/12/2002;3,8;34623;1168
6300;9,7807E+12;1528;48;01/10/1999;4,09;117;24
6301;9,78076E+12;2410;80;15/08/2005;3,91;50;19
6302;9,78188E+12;1372;726;01/09/2002;4,13;145;31
6303;9,78039E+12;2411;608;17/04/2003;4,17;143;28
6304;9,7804E+12;2412;272;05/12/2006;3,93;47;13
6305;9,78039E+12;2413;182;01/06/2005;4,05;2;1
6306;7,98499E+11;2414;175;23/02/2005;3,6;8;1
6307;9,78084E+12;853;324;01/04/2006;3,62;386;34
6308;9,78084E+12;853;340;01/05/2004;3,36;971;101
6309;9,78084E+12;853;370;01/05/2005;3,45;229;23
6310;9,78084E+12;853;360;01/09/1999;3,75;409;32
6311;9,78084E+12;853;359;01/09/2000;3,49;385;29
6312;9,78188E+12;853;118;02/06/2000;3,79;99;12
6313;9,78084E+12;853;370;01/09/2003;3,76;1034;78
6314;9,78084E+12;853;360;01/10/1998;3,36;583;71
6315;9,78039E+12;2415;611;20/05/2003;3,97;8132;589
6316;9,78158E+12;2416;213;10/01/2005;3,81;429;71
6317;9,78003E+12;2417;463;05/02/1976;4,13;6;2
6318;9,78031E+12;72;104;07/02/2006;3,75;19205;711
6319;9,78052E+12;72;160;02/05/1995;3,98;35045;1116
6320;9,78031E+12;72;336;07/02/2006;3,85;1444;80
6321;9,7814E+12;72;120;07/10/2003;3,97;69912;2789
6322;9,78031E+12;72;192;07/02/2006;3,74;3303;116
6323;9,7814E+12;72;248;26/10/2004;3,68;11939;389
6324;9,78031E+12;72;160;07/02/2006;3,9;21;1
6325;9,78006E+12;72;255;14/03/2006;3,85;12336;492
6326;9,78031E+12;72;512;07/02/2006;4,07;52;7
6327;9,78847E+12;72;430;01/01/1985;3,91;54;1
6328;9,78031E+12;72;172;07/02/2006;3,78;2095;121
6329;9,7885E+12;72;134;15/04/1995;3,78;43;2
6330;9,78014E+12;2418;1072;24/11/1977;4,24;7738;48
6331;9,78049E+12;2418;48;01/09/1994;4,24;7163;245
6332;9,7803E+12;2419;632;10/04/2003;4,06;79;10
6333;9,78039E+12;2420;821;15/08/1984;4,38;183869;1226
6334;9,78079E+12;2420;864;29/11/2009;4,38;1864;110
6335;9,78069E+12;2420;5;01/10/2000;4,39;289;64
6336;9,78044E+12;2420;288;15/04/1965;4,02;412;37
6337;9,78052E+12;2420;128;20/03/2001;4,17;198;11
6338;9,78082E+12;2421;320;01/04/2001;4,33;8;0
6339;9,78014E+12;347;656;01/03/1996;4,13;804;21
6340;9,7808E+12;940;193;12/01/1994;3,6;2977;124
6341;9,7808E+12;940;192;21/01/1994;3,67;2541;70
6342;9,7808E+12;940;273;03/01/2001;3,98;490;20
6343;9,7808E+12;940;184;13/01/1994;3,35;5892;204
6344;9,78014E+12;940;208;01/04/2003;3,83;47105;1052
6345;9,78033E+12;940;160;17/12/1998;3,59;9811;279
6346;9,78031E+12;940;332;04/05/2001;3,77;3893;196
6347;9,78189E+12;2422;140;10/01/2008;4,26;1290;17
6348;9,78158E+12;940;675;07/12/2001;4,36;124;5
6349;9,78014E+12;940;193;01/06/1996;3,7;1055;47
6350;9,78039E+12;2423;340;17/10/2002;4,09;533;45
6351;9,78085E+12;2424;96;29/03/2002;4,03;75;5
6352;9,78202E+12;2423;344;06/03/1998;4,09;59077;857
6353;9,78039E+12;2423;288;17/01/1997;3,86;8726;267
6354;9,78041E+12;2423;76;02/04/1998;3,51;227;5
6355;9,78202E+12;2423;358;10/06/2000;3,55;12;2
6356;9,78039E+12;2423;393;17/09/1998;3,73;21997;643
6357;9,78077E+12;2425;304;01/08/2006;3,83;8655;1203
6358;9,7814E+12;1060;144;18/03/2003;3,54;200;19
6359;9,78055E+12;1060;163;01/03/1979;3,7;326;27
6360;9,78093E+12;2426;456;01/01/1997;4,32;19;6
6361;9,78031E+12;1487;448;15/08/1991;4,17;105;6
6362;9,78848E+12;2416;209;01/09/2001;3,81;4382;235
6363;9,78031E+12;2427;320;21/03/2006;4,02;1373;90
6364;9,78044E+12;415;148;01/07/2003;3,78;1436;55
6365;9,78044E+12;415;141;01/06/2003;3,72;1858;135
6366;9,78097E+12;2428;160;01/07/2003;3,75;16;2
6367;9,78044E+12;415;160;01/10/2005;4,11;2041;82
6368;9,78044E+12;415;144;01/05/2006;3,99;3306;263
6369;9,78044E+12;415;160;01/06/2005;4,13;2499;151
6370;9,78044E+12;415;154;01/04/2005;4,05;4598;371
6371;9,78059E+12;415;233;01/10/1991;4,05;797;46
6372;9,78059E+12;415;208;01/09/2000;4,06;919;13
6373;9,78059E+12;415;208;01/06/1991;4,01;1160;42
6374;9,78061E+12;415;137;01/08/2002;3,85;12;2
6375;9,78061E+12;415;148;01/07/2003;3,78;0;0
6376;9,78044E+12;415;180;01/09/2001;3,71;12;2
6377;9,78059E+12;415;192;01/08/1991;3,55;522;47
6378;9,78061E+12;415;151;01/07/2002;3,9;3;0
6379;9,78044E+12;415;96;01/08/2002;3,85;3561;230
6380;9,78034E+12;476;188;01/10/1988;3,73;56;8
6381;9,7804E+12;2008;377;19/10/2006;4,22;2506;48
6382;9,7808E+12;2429;192;01/02/2001;4,24;20;1
6383;9,78059E+12;1595;300;15/11/2006;4,15;21070;286
6384;9,78142E+12;1595;344;01/06/2005;4,21;44061;661
6385;9,78158E+12;2430;352;01/08/2005;3,93;36003;121
6386;9,78006E+12;2431;640;03/02/1999;3,76;16000;1219
6387;9,78014E+12;281;777;30/03/2000;4,29;330;26
6388;9,78159E+12;2432;40;01/10/2002;4;27;4
6389;9,78038E+12;2433;114;28/08/2007;4,19;965;39
6390;9,7808E+12;1981;40;01/10/1999;3,97;179;17
6391;9,78142E+12;580;128;27/02/2007;3,79;54;11
6392;9,78045E+12;1074;176;01/07/1995;3,79;3618;223
6393;9,78052E+12;209;196;01/08/2005;3,8;1549;36
6394;9,78006E+12;1771;224;01/06/2004;3,71;33557;1280
6395;9,78014E+12;2434;148;02/07/2002;3,82;67;9
6396;9,78076E+12;2435;157;25/07/2006;4,15;3408;113
6397;9,78076E+12;2435;176;14/03/2006;4,08;4554;151
6398;9,78076E+12;2435;160;03/02/2005;4,07;93;13
6399;9,78076E+12;2435;160;26/01/2010;4,08;3884;132
6400;9,78076E+12;2435;126;01/04/2003;4,04;8405;309
6401;9,78076E+12;2435;160;01/04/2004;4,03;6077;254
6402;9,78142E+12;2436;40;01/02/2006;4,01;5305;166
6403;9,78069E+12;2436;80;01/07/2005;4,02;625;30
6404;9,78006E+12;1304;184;01/10/2001;4,17;1300470;14739
6405;9,78006E+12;1304;224;31/10/2006;4,17;227;18
6406;9,78006E+12;1304;192;31/10/2006;4,17;220;21
6407;9,78006E+12;2437;32;31/10/2006;4,13;64;9
6408;9,78189E+12;2438;96;01/04/2003;3,68;44;0
6409;9,78039E+12;166;358;25/04/2006;3,98;249884;1691
6410;9,78044E+12;2439;144;08/01/2002;4,02;1551;111
6411;9,78044E+12;2439;10;01/06/1994;4,13;366;23
6412;9,78055E+12;1286;104;23/09/1988;3,47;4;1
6413;9,78055E+12;1286;104;01/03/1988;3,47;18;2
6414;9,78045E+12;1514;239;01/12/2000;4,07;381097;6041
6415;9,78069E+12;2440;12;01/10/2003;4,33;21875;111
6416;9,78159E+12;1514;286;15/12/2003;4,07;2791;273
6417;9,78076E+12;1514;208;01/03/2003;4,02;65;5
6418;9,78014E+12;1514;378;27/03/2003;4,07;3409;228
6419;9,78076E+12;1514;207;06/10/1999;4,02;226;27
6420;9,78035E+12;351;336;02/03/1993;3,97;824;55
6421;9,78045E+12;2240;448;01/12/2003;4,08;45274;1619
6422;9,78078E+12;2441;377;26/04/2005;3,71;8284;628
6423;9,78077E+12;2442;769;01/03/2005;3,87;7919;163
6424;9,78157E+12;2443;284;01/07/2003;3,77;644;116
6425;9,78157E+12;2444;417;01/07/1999;3,83;18;1
6426;9,78185E+12;382;128;01/12/2006;4,06;911;40
6427;9,78079E+12;2159;10;01/03/2007;3,85;38;4
6428;9,78044E+12;2445;192;01/01/1987;3,59;258;53
6429;9,78044E+12;2446;208;11/09/2001;3,8;17160;1782
6430;9,78034E+12;2446;128;13/11/2003;3,61;42;3
6431;9,78068E+12;2447;1260;05/09/1992;4,17;728;122
6432;9,78045E+12;2447;400;12/12/1982;4,3;4917;352
6433;9,78038E+12;2447;1480;31/03/1998;4,17;8004;474
6434;9,78068E+12;2448;112;14/03/1995;4,28;554;52
6435;9,78044E+12;2449;182;01/03/2000;4,04;235;36
6436;9,78079E+12;2450;234;08/08/2006;3,69;2566;254
6437;9,78081E+12;2451;250;01/06/1985;3,55;180;14
6438;9,78069E+12;2450;163;03/05/2005;3,96;6894;501
6439;9,78006E+12;2450;256;22/08/2006;3,99;1110;71
6440;9,78015E+12;2450;176;01/08/2003;3,79;3695;384
6441;9,78044E+12;2452;128;01/12/2001;3,96;1072;20
6442;9,78044E+12;2452;144;01/04/2001;3,96;975;26
6443;9,78044E+12;2452;144;01/12/2002;3,88;595;11
6444;9,78142E+12;2452;144;01/06/2004;4,05;460;17
6445;9,78044E+12;2452;112;01/07/2007;3,96;120;5
6446;9,78044E+12;2452;112;01/07/2007;3,89;223;36
6447;9,78142E+12;2452;97;01/07/2004;3,97;23;0
6448;9,78006E+12;1304;252;03/10/2000;4,08;63915;1825
6449;9,78059E+12;2453;232;01/09/1998;3,98;364091;8754
6450;9,7814E+12;2454;128;06/12/2006;3,26;66;9
6451;9,78159E+12;419;240;01/01/2002;3,94;238;29
6452;9,78079E+12;640;98;30/06/2004;4,41;4687;19
6453;9,78185E+12;2455;236;01/04/2004;4,02;38;4
6454;9,78185E+12;2455;192;01/04/2005;4,02;17;1
6455;9,78044E+12;1214;1016;16/11/2001;4,26;341;22
6456;9,78044E+12;2456;134;11/05/1999;4,02;55747;1374
6457;9,78038E+12;2457;242;01/04/1993;3,73;162;21
6458;9,78038E+12;120;144;14/10/2003;4,17;4107;246
6459;9,78156E+12;120;61;01/02/1999;4,2;542;43
6460;9,78031E+12;2458;543;15/06/1993;4,09;354;8
6461;9,78079E+12;2459;288;01/08/2003;3,72;183;18
6462;9,78044E+12;1595;453;17/09/2004;4,27;43090;800
6463;9,78031E+12;1595;12;13/12/2005;4,27;74;20
6464;9,78142E+12;2460;208;04/04/2006;3,75;134;0
6465;9,78081E+12;1005;351;15/01/1995;3,54;9326;125
6466;9,78076E+12;2461;429;01/10/1999;4,33;194;15
6467;9,78081E+12;255;248;25/07/2006;3,48;4002;473
6468;9,7814E+12;255;410;04/01/2005;3,97;2126;123
6469;9,78006E+12;255;292;26/09/1990;3,91;331;23
6470;9,78067E+12;2462;448;01/01/1913;3,96;111;11
6471;9,7814E+12;165;273;26/06/2007;3,6;37411;3719
6472;9,78082E+12;2463;510;01/08/2004;3,9;2949;146
6473;9,78074E+12;110;374;05/09/2006;3,85;14639;667
6474;9,78074E+12;110;288;01/05/2002;3,8;12448;526
6475;9,78081E+12;2464;156;30/03/2006;4,11;114;12
6476;9,78035E+12;2465;512;19/05/1990;4,02;456;61
6477;9,78006E+12;2466;289;10/05/2005;3,81;103;14
6478;9,78159E+12;2467;264;30/04/2003;3,73;69;9
6479;9,78039E+12;1041;6576;17/10/2004;4,7;1338;81
6480;9,78039E+12;1041;281;17/11/1999;4,35;5325;150
6481;9,78039E+12;1041;144;17/10/2004;3,99;2194;121
6482;9,78039E+12;1041;304;17/07/1993;4,36;6025;139
6483;9,78039E+12;1041;262;17/09/2000;4,38;2375;95
6484;9,78067E+12;2468;256;15/05/1988;2,5;4;1
6485;9,78057E+12;2469;294;15/11/1999;4,1;264;13
6486;9,78156E+12;2469;238;01/04/1989;3,52;11;0
6487;9,78068E+12;2470;384;12/11/1989;4,44;1212;18
6488;9,78031E+12;2470;368;15/11/2005;4,08;70;9
6489;9,78068E+12;2470;352;12/11/1989;4,38;3172;40
6490;9,78156E+12;2471;384;30/10/2001;3,6;2835;209
6491;9,78156E+12;2471;364;24/10/2003;3,62;95;3
6492;9,78045E+12;337;520;03/12/2002;4,08;33489;453
6493;9,7814E+12;337;224;01/10/2004;3,91;1507;105
6494;9,78014E+12;337;244;28/02/2006;3,91;667590;6783
6495;9,78044E+12;1863;208;01/09/1989;4;162;4
6496;9,78074E+12;297;5;01/03/2003;3,77;80;6
6497;9,78074E+12;2472;128;30/10/2006;3;2;1
6498;9,78074E+12;2473;128;21/09/2003;4,4;4;1
6499;9,78074E+12;2474;128;23/10/2006;4,44;9;1
6500;9,78074E+12;2475;128;05/03/2002;2,67;3;0
6501;9,78081E+12;2476;118;17/01/1970;4,3;7792;176
6502;9,78067E+12;367;307;01/11/2006;4,3;267;4
6503;9,78049E+12;2476;304;01/05/1992;4,35;569;24
6504;9,78184E+12;2476;88;01/09/2002;3,93;751;17
6505;9,78049E+12;2476;128;16/06/2006;3,73;217;27
6506;9,78071E+12;2476;310;24/08/1995;3,96;639;14
6507;9,78204E+12;953;240;01/05/2007;3,77;217;15
6508;9,78074E+12;953;286;01/10/2005;3,77;3;1
6509;9,78092E+12;2477;35;01/06/1983;4,23;708;57
6510;9,78006E+12;2477;96;23/06/1994;4,23;171;14
6511;9,78067E+12;2477;576;01/01/1928;4,34;110;7
6512;9,78006E+12;2478;163;06/04/1977;3,82;464;49
6513;9,7819E+12;2479;192;01/09/2012;3,93;100;3
6514;9,78054E+12;820;537;16/11/2000;3,7;4;0
6515;9,78158E+12;820;288;20/10/2000;3,7;12;1
6516;9,78014E+12;2480;262;01/11/1994;4;425;27
6517;9,78159E+12;2481;154;31/05/2005;4,39;3485;260
6518;9,78014E+12;2482;276;07/01/1997;4,2;116;9
6519;9,78014E+12;2483;180;28/07/2005;4,17;8625;321
6520;9,78156E+12;2484;224;15/05/2005;3,83;443;29
6521;9,78019E+12;2485;160;22/03/2001;4,05;43;4
6522;9,78031E+12;998;505;17/10/2004;3,84;5942;150
6523;9,7814E+12;2486;360;24/06/2003;3,64;2260;151
6524;9,78157E+12;2487;180;27/01/2006;4,11;382;26
6525;9,78001E+12;73;48;06/05/2003;4,35;969;75
6526;9,78038E+12;2488;116;12/09/2006;3,94;3983;513
6527;9,78038E+12;2489;448;12/09/2006;4,04;273;37
6528;9,78006E+12;2490;288;01/09/1988;3,77;3314;95
6529;9,78006E+12;2490;272;30/09/1991;3,54;662;29
6530;9,78006E+12;878;256;20/08/2002;3,95;5645;603
6531;9,78067E+12;990;340;06/07/2006;3,42;4094;497
6532;9,78014E+12;990;497;27/01/2004;3,85;10333;879
6533;9,78014E+12;990;304;27/06/2006;3,82;1193;95
6534;9,78014E+12;990;384;01/08/1991;3,64;2098;113
6535;9,78014E+12;990;303;31/12/2002;3,86;1253;108
6536;9,78014E+12;990;240;27/07/1990;3,96;605;44
6537;9,78014E+12;990;480;20/07/1990;4,01;3270;218
6538;9,78067E+12;990;224;24/05/1989;3,94;34;3
6539;9,78014E+12;990;240;01/05/1990;3,94;1038;69
6540;9,78068E+12;1439;400;01/05/2001;0;0;0
6541;9,78014E+12;990;240;06/05/1986;3,94;1065;52
6542;9,78225E+12;990;370;01/09/1993;3,64;0;0
6543;9,78044E+12;54;343;01/12/1990;3,82;16434;639
6544;9,78088E+12;2491;305;01/01/1988;4,05;3;1
6545;9,7816E+12;2492;256;08/09/2005;3,58;10390;820
6546;9,78069E+12;2492;384;09/05/2006;3,77;151825;6730
6547;9,78006E+12;2492;439;01/03/2006;3,89;17135;675
6548;9,78069E+12;2492;370;01/11/2005;3,85;211060;8890
6549;9,78006E+12;2492;384;06/02/2007;3,85;14798;718
6550;9,78069E+12;2492;425;08/02/2005;3,86;516152;20708
6551;9,78157E+12;2492;290;03/04/2000;3,51;444;56
6552;9,78033E+12;1214;186;02/09/2005;3,19;1048;83
6553;9,78038E+12;1214;256;22/02/2000;3,5;1712;116
6554;9,78081E+12;2493;174;16/05/2006;4,08;30401;723
6555;9,78081E+12;2493;190;16/05/2006;3,99;64278;2525
6556;9,78081E+12;2493;253;16/05/2006;4,25;48088;954
6557;9,78081E+12;2493;222;16/05/2006;4,14;34770;840
6558;9,78014E+12;2493;184;14/01/2002;3,92;4222;180
6559;9,78081E+12;2493;182;16/05/2006;4,13;53962;1200
6560;9,78081E+12;2493;98;16/05/2006;3,93;3637;157
6561;9,78081E+12;2494;281;01/04/2003;4,22;83;4
6562;9,78053E+12;2493;752;21/05/2001;4,24;89;7
6563;9,78014E+12;2493;150;08/07/2002;3,88;571;10
6564;9,78274E+12;85;656;01/01/2001;3,99;8;1
6565;9,78006E+12;424;677;03/05/2005;3,76;16324;1145
6566;9,78039E+12;2495;705;07/03/2000;4,1;97710;7357
6567;9,78035E+12;2496;304;26/08/2003;4,18;3192;357
6568;9,78159E+12;2497;255;05/09/2006;3,82;12002;741
6569;9,78074E+12;2498;1456;06/09/2005;4,82;32213;930
6570;9,78084E+12;2498;208;05/09/1995;4,63;49122;368
6571;9,78084E+12;2498;176;01/09/1996;4,76;23875;303
6572;9,78084E+12;2498;176;06/09/1994;4,72;15365;290
6573;9,78084E+12;2498;176;01/09/1993;4,69;20308;244
6574;9,78075E+12;2498;208;01/02/2008;4,63;303;12
6575;9,78074E+12;2498;96;17/09/2001;4,71;3613;85
6576;9,78044E+12;2499;370;31/12/2001;3,74;2192;206
6577;9,78044E+12;2499;384;06/12/2005;3,21;22;2
6578;9,78055E+12;563;186;01/01/1976;4,14;89;7
6579;9,7819E+12;1506;756;01/03/2005;4,09;5911;257
6580;9,78039E+12;1506;442;11/03/1997;4,03;1933;115
6581;9,78062E+12;1506;308;20/11/2001;3,73;1775;86
6582;9,78156E+12;1506;772;01/10/1994;3,81;212;15
6583;9,78067E+12;2500;288;23/02/1993;3,79;797;39
6584;9,78225E+12;771;251;01/01/1991;4,2;229;19
6585;9,78049E+12;771;256;11/06/2002;4,13;28;3
6586;9,78067E+12;2501;364;01/02/1997;4,06;3217;29
6587;9,78035E+12;2167;298;28/12/2004;3,92;8100;185
6588;9,7816E+12;2167;8;25/09/2005;4,1;118;20
6589;9,78014E+12;2502;176;01/04/1991;3,85;3423;447
6590;9,78014E+12;2502;144;01/06/1995;3,87;269;43
6591;9,78081E+12;2502;252;26/09/2006;3,5;570;88
6592;9,78014E+12;2502;208;01/10/1999;3,83;846;90
6593;9,78014E+12;2502;154;01/06/1999;3,68;484;40
6594;9,78014E+12;2502;176;01/04/1991;3,72;230;7
6595;9,78014E+12;2502;224;09/02/2004;3,64;355;31
6596;9,78081E+12;2502;161;01/04/2005;3,68;1683;247
6597;9,78077E+12;2502;96;02/05/2006;3,65;548;84
6598;9,78053E+12;2502;46;14/04/1981;3,6;5;2
6599;9,78053E+12;2502;55;22/03/1979;3,62;8;0
6600;9,78053E+12;2502;160;01/09/1999;3,62;86;5
6601;9,78034E+12;2502;200;06/12/2001;3,88;2115;197
6602;9,7801E+12;2183;32;06/06/2002;4,24;2256;71
6603;9,78075E+12;2183;240;02/01/2002;4,02;256;13
6604;9,78157E+12;2183;32;01/10/2006;4,29;307;42
6605;9,78045E+12;2259;304;01/05/1996;3,83;3178;229
6606;9,78081E+12;2259;363;12/09/2006;3,8;8266;831
6607;9,78052E+12;2259;658;08/05/1994;4,29;17;3
6608;9,78037E+12;481;195;05/09/2006;3,4;4760;532
6609;9,78014E+12;2503;397;26/02/2003;3,89;540;47
6610;9,78014E+12;2503;338;30/03/2000;3,89;1561;169
6611;9,7885E+12;2503;462;10/01/2006;3,89;70;6
6612;9,78006E+12;1292;340;17/09/2002;2,82;13152;904
6613;9,78062E+12;1292;132;21/10/2002;3,64;433;56
